ID,台风编号,时间,纬度,经度,最低气压,中心风速,移动速度,移动方向,七级风圈,十级风圈,DEPICT,
56100,201010,2010/9/10 8:00:00,25.4,118.6,985,30,20,北,100,30,NULL,
56099,201010,2010/9/10 7:00:00,25.3,118.7,985,33,20,北,100,50,NULL,
56098,201010,2010/9/10 6:00:00,25.2,118.7,978,33,20,北西北,100,50,NULL,
56097,201010,2010/9/10 5:00:00,25,118.7,975,35,20,北西北,100,50,NULL,
56096,201010,2010/9/10 4:00:00,24.8,118.7,975,35,25,北西北,100,50,NULL,
56095,201010,2010/9/10 3:00:00,24.6,118.8,975,35,20,北西北,100,50,NULL,
56094,201010,2010/9/10 2:00:00,24.3,118.8,978,33,20,北西北,100,50,NULL,
56093,201010,2010/9/10 1:00:00,24.1,118.8,982,30,15,北西北,80,0,NULL,
56092,201010,2010/9/10,23.8,118.8,982,30,15,北西北,80,0,NULL,
56091,201010,2010/9/9 23:00:00,23.7,118.9,982,30,15,北西北,80,0,NULL,
56090,201010,2010/9/9 22:00:00,23.4,118.9,985,28,15,北西北,200,0,NULL,
56089,201010,2010/9/9 21:00:00,23.2,118.9,985,28,15,北西北,200,0,NULL,
56088,201010,2010/9/9 20:00:00,23.1,118.9,985,28,15,北西北,200,0,NULL,
56087,201010,2010/9/9 19:00:00,22.9,118.9,988,25,15,北西北,200,0,NULL,
56086,201010,2010/9/9 18:00:00,22.7,118.9,988,25,15,北西北,200,0,NULL,
56085,201010,2010/9/9 17:00:00,22.6,118.9,988,25,15,北西北,200,0,NULL,
56084,201010,2010/9/9 16:00:00,22.5,119,988,25,15,北西北,200,0,NULL,
56083,201010,2010/9/9 15:00:00,22.4,119,988,25,20,北西北,200,0,NULL,
56082,201010,2010/9/9 14:00:00,22.2,119.1,988,25,20,北西北,200,0,NULL,
56081,201010,2010/9/9 13:00:00,22,119.1,990,23,20,北西北,200,0,NULL,
56080,201010,2010/9/9 12:00:00,21.9,119.2,990,23,20,北西北,200,0,NULL,
56079,201010,2010/9/9 11:00:00,21.7,119.3,994,20,20,北西北,200,0,NULL,
56078,201010,2010/9/9 10:00:00,21.4,119.3,994,20,20,北西北,130,0,NULL,
56077,201010,2010/9/9 9:00:00,21.1,119.4,994,20,20,北西北,130,0,NULL,
56076,201010,2010/9/9 8:00:00,20.9,119.5,994,20,20,北西北,130,0,NULL,
56075,201010,2010/9/9 7:00:00,20.8,119.5,994,20,20,北西北,130,0,NULL,
56074,201010,2010/9/9 6:00:00,20.7,119.4,994,20,20,北西北,130,0,NULL,
56073,201010,2010/9/9 5:00:00,20.6,119.3,994,20,20,北西北,130,0,NULL,
56072,201010,2010/9/9 4:00:00,20.7,118.9,994,20,10,西北西,130,0,NULL,
56071,201010,2010/9/9 3:00:00,20.7,118.9,994,20,10,西北西,130,0,NULL,
56070,201010,2010/9/9 2:00:00,20.7,119,994,20,10,西北西,130,0,NULL,
56069,201010,2010/9/9 1:00:00,20.7,119,994,20,10,西北西,130,0,NULL,
56068,201010,2010/9/9,20.8,119.1,994,20,10,西北西,130,0,NULL,
56067,201010,2010/9/8 23:00:00,20.8,119.1,994,20,10,西北西,130,0,NULL,
56066,201010,2010/9/8 22:00:00,20.9,119.1,994,20,10,西北西,130,0,NULL,
56065,201010,2010/9/8 21:00:00,20.9,119.1,994,20,10,西北西,130,0,NULL,
56064,201010,2010/9/8 20:00:00,20.9,119.2,994,20,10,西北西,130,0,NULL,
56063,201010,2010/9/8 19:00:00,21,119.3,994,20,10,西北西,130,0,NULL,
56062,201010,2010/9/8 18:00:00,21,119.4,994,20,10,西北西,130,0,NULL,
56061,201010,2010/9/8 17:00:00,21,119.5,994,20,10,西北西,130,0,NULL,
56060,201010,2010/9/8 16:00:00,21,119.6,996,18,10,西北西,100,0,NULL,
56059,201010,2010/9/8 15:00:00,21,119.7,996,18,10,西北西,100,0,NULL,
56057,201010,2010/9/8 14:00:00,21,119.7,996,18,15,西北西,100,0,NULL,
56056,201010,2010/9/8 13:00:00,21,119.9,996,18,10,西北西,100,0,NULL,
56055,201010,2010/9/8 12:00:00,21.1,120.1,996,18,10,西北西,100,0,NULL,
56054,201010,2010/9/8 11:00:00,21.1,120.3,996,18,10,西北西,100,0,NULL,
56053,201010,2010/9/8 10:00:00,21.1,120.4,996,18,10,西北西,0,0,NULL,
56038,201010,2010/9/8 9:00:00,21.2,120.6,996,18,10,西北西,160,0,NULL,
56046,201010,2010/9/8 9:00:00,21.2,120.6,996,18,10,西北西,0,0,NULL,
56039,201010,2010/9/8 8:00:00,21.2,120.8,996,18,10,西北西,100,0,NULL,
56043,201010,2010/9/8 8:00:00,21.2,120.8,996,18,10,西北西,100,0,NULL,
56045,201010,2010/9/8 8:00:00,21.2,120.8,996,18,10,西北西,100,0,NULL,
56040,201010,2010/9/8 7:00:00,21.1,121,996,18,10,西,160,0,NULL,
56042,201010,2010/9/8 7:00:00,21.1,121,996,18,10,西,100,0,NULL,
56044,201010,2010/9/8 7:00:00,21.1,121,996,18,10,西,100,0,NULL,
56037,201010,2010/9/8 6:00:00,21.1,121.1,996,18,10,西,160,0,NULL,
56036,201010,2010/9/8 5:00:00,21.1,121.2,996,18,12,偏西,100,0,NULL,
56047,201010,2010/9/8 5:00:00,21.1,121.2,996,18,10,偏西,160,0,NULL,
56058,201010,2010/9/8 2:00:00,21.7,121.5,998,16,0,NULL,100,0,NULL,
56028,201009,2010/9/7 23:00:00,35.7,132.7,995,18,20,东北东,160,0,NULL,
56027,201009,2010/9/7 20:00:00,35.6,132.1,995,18,25,东北东,160,0,NULL,
56026,201009,2010/9/7 17:00:00,35.3,131.1,995,18,25,东北东,160,0,NULL,
56025,201009,2010/9/7 14:00:00,34.9,130.4,995,18,25,东北东,160,0,NULL,
56024,201009,2010/9/7 11:00:00,34.6,129.7,992,20,20,东北东,180,0,NULL,
56023,201009,2010/9/7 8:00:00,33.9,129,992,20,20,东北东,180,0,NULL,
56022,201009,2010/9/7 5:00:00,33.5,128.5,992,20,20,东北东,180,0,NULL,
56021,201009,2010/9/7 2:00:00,33.3,128,992,20,20,东北东,180,0,NULL,
56020,201009,2010/9/6 23:00:00,33.2,127.6,988,23,20,东北,180,0,NULL,
56019,201009,2010/9/6 20:00:00,32.9,127.2,988,23,20,东北,180,0,NULL,
56018,201009,2010/9/6 19:00:00,32.7,127,985,25,15,北北东,200,0,NULL,
56017,201009,2010/9/6 18:00:00,32.5,126.8,985,25,15,北北东,200,0,NULL,
56016,201009,2010/9/6 17:00:00,32.4,126.7,985,25,15,北北东,200,0,NULL,
56015,201009,2010/9/6 16:00:00,32.4,126.7,985,25,15,北北东,200,0,NULL,
56014,201009,2010/9/6 15:00:00,32.4,126.7,985,25,15,北北东,200,0,NULL,
56013,201009,2010/9/6 14:00:00,32.3,126.7,985,25,15,北北东,200,0,NULL,
56012,201009,2010/9/6 13:00:00,32.3,126.7,985,25,20,北北东,200,0,NULL,
56011,201009,2010/9/6 12:00:00,32.3,126.7,985,25,20,北北东,200,0,NULL,
56009,201009,2010/9/6 11:00:00,32.3,126.7,985,25,20,北北东,200,0,NULL,
56008,201009,2010/9/6 10:00:00,32.2,126.7,985,25,20,北北东,200,0,NULL,
56007,201009,2010/9/6 9:00:00,32,126.7,985,25,20,北北东,200,0,NULL,
56005,201009,2010/9/6 8:00:00,31.9,126.7,985,25,20,北北东,200,0,NULL,
56002,201009,2010/9/6 7:00:00,31.7,126.4,985,25,15,北,180,0,NULL,
56000,201009,2010/9/6 6:00:00,31.4,126.4,995,20,0,NULL,180,0,NULL,
56003,201009,2010/9/6 6:00:00,31.4,126.4,995,20,0,NULL,180,0,NULL,
56004,201009,2010/9/6 6:00:00,31.4,126.4,985,25,15,北,180,0,NULL,
56006,201009,2010/9/6 6:00:00,31.4,126.4,990,23,0,NULL,180,0,NULL,
56010,201009,2010/9/6 6:00:00,31.4,126.4,990,23,15,NULL,200,0,NULL,
56001,201009,2010/9/6 5:00:00,31.2,126.4,990,23,15,北,200,0,NULL,
55999,201009,2010/9/6 4:00:00,31,126.4,995,20,15,北,180,0,NULL,
55998,201009,2010/9/6 3:00:00,30.9,126.4,995,20,15,北,180,0,NULL,
55997,201009,2010/9/6 2:00:00,30.9,126.4,995,20,15,北,180,0,NULL,
55996,201009,2010/9/6 1:00:00,30.9,125.8,995,20,15,北,180,0,NULL,
55995,201009,2010/9/6,30.7,125.6,995,20,15,北,180,0,NULL,
55994,201009,2010/9/5 23:00:00,30.5,125.4,995,20,15,北,180,0,NULL,
55993,201009,2010/9/5 22:00:00,30.3,125.4,995,20,15,北,180,0,NULL,
55992,201009,2010/9/5 21:00:00,30,125.4,995,20,15,北,180,0,NULL,
55991,201009,2010/9/5 20:00:00,29.8,125.4,995,20,15,北,180,0,NULL,
55990,201009,2010/9/5 19:00:00,29.5,125.4,995,20,15,北,180,0,NULL,
55989,201009,2010/9/5 18:00:00,29.2,125.4,995,20,15,北,180,0,NULL,
55988,201009,2010/9/5 17:00:00,29.1,125.4,995,20,15,北,180,0,NULL,
55987,201009,2010/9/5 16:00:00,28.9,125.4,995,20,15,北西北,180,0,NULL,
55986,201009,2010/9/5 15:00:00,28.7,125.4,995,20,15,北西北,180,0,NULL,
55985,201009,2010/9/5 14:00:00,28.6,125.4,995,20,15,北西北,180,0,NULL,
55984,201009,2010/9/5 13:00:00,28.2,125.4,995,20,15,北西北,180,0,NULL,
55983,201009,2010/9/5 12:00:00,28.2,125.2,995,20,15,北西北,180,0,NULL,
55982,201009,2010/9/5 11:00:00,28.2,125.2,995,20,15,北西北,180,0,NULL,
55981,201009,2010/9/5 10:00:00,28.2,125.7,995,20,15,北西北,180,0,NULL,
55980,201009,2010/9/5 9:00:00,28.2,126.1,995,20,15,北西北,180,0,NULL,
55979,201009,2010/9/5 8:00:00,28.1,126.1,995,20,15,北西北,180,0,NULL,
55978,201009,2010/9/5 7:00:00,27.9,126.1,995,20,15,西北,180,0,NULL,
55977,201009,2010/9/5 6:00:00,27.7,126.1,995,20,15,西北,180,0,NULL,
55976,201009,2010/9/5 5:00:00,27.5,126.1,995,20,15,西北,180,0,NULL,
55975,201009,2010/9/5 4:00:00,27.5,126.1,995,20,15,西北,180,0,NULL,
55974,201009,2010/9/5 3:00:00,27.4,126.2,995,20,15,西北,180,0,NULL,
55973,201009,2010/9/5 2:00:00,27.2,126.3,995,20,15,西北,180,0,NULL,
55972,201009,2010/9/5 1:00:00,27.2,126.3,995,20,20,西北,180,0,NULL,
55971,201009,2010/9/5,27.2,126.5,995,20,20,西北,180,0,NULL,
55970,201009,2010/9/4 23:00:00,27.1,126.6,995,20,20,西北,180,0,NULL,
55969,201009,2010/9/4 22:00:00,26.9,126.7,995,20,20,西北,180,0,NULL,
55968,201009,2010/9/4 21:00:00,26.6,126.8,995,20,20,西北,180,0,NULL,
55967,201009,2010/9/4 20:00:00,26.5,126.9,995,20,20,西北,180,0,NULL,
55966,201009,2010/9/4 17:00:00,25.7,127.3,995,20,20,西北,180,0,NULL,
55965,201009,2010/9/4 14:00:00,25.1,127.3,998,18,20,西北,180,0,NULL,
55964,201009,2010/9/4 11:00:00,24.5,127.4,998,18,20,西北,180,0,NULL,
55963,201009,2010/9/4 8:00:00,24.4,128.3,998,18,20,西北,180,0,NULL,
55962,201009,2010/9/4 5:00:00,24.1,128.6,998,18,20,西北,180,0,NULL,
55961,201009,2010/9/4 2:00:00,23.9,128.8,998,18,20,西北,180,0,NULL,
55960,201009,2010/9/3 23:00:00,23.6,129.4,998,18,20,西北西,150,0,NULL,
55959,201009,2010/9/3 20:00:00,23.4,129.9,998,18,20,西北西,150,0,NULL,
55958,201009,2010/9/3 17:00:00,23.5,130.3,998,18,20,西北,150,0,NULL,
55957,201009,2010/9/3 14:00:00,23.2,130.9,998,18,20,西北,150,0,NULL,
55878,201008,2010/9/1 2:00:00,24.8,118.7,996,16,10,西南西,100,0,NULL,
55874,201008,2010/9/1 1:00:00,24.8,118.8,996,16,10,西南西,100,0,NULL,
55872,201008,2010/9/1,24.9,119,995,18,10,西南西,100,0,NULL,
55868,201008,2010/8/31 23:00:00,25.1,119.2,995,18,10,西南西,100,0,NULL,
55866,201008,2010/8/31 22:00:00,25.1,119.4,995,18,10,西南西,100,0,NULL,
55864,201008,2010/8/31 21:00:00,25.1,119.6,995,18,10,西南西,100,0,NULL,
55861,201008,2010/8/31 20:00:00,25.2,119.7,995,18,10,西南西,100,0,NULL,
55860,201008,2010/8/31 19:00:00,25.2,119.8,995,18,10,西南西,100,0,NULL,
55857,201008,2010/8/31 18:00:00,25.2,119.8,995,18,10,西南西,100,0,NULL,
55855,201008,2010/8/31 17:00:00,25.2,119.9,995,18,10,西南西,100,0,NULL,
55852,201008,2010/8/31 16:00:00,25.3,120,995,18,10,西南西,100,0,NULL,
55850,201008,2010/8/31 15:00:00,25.3,120.1,995,18,10,西南西,100,0,NULL,
55848,201008,2010/8/31 14:00:00,25.3,120.1,995,18,10,西南西,100,0,NULL,
55845,201008,2010/8/31 13:00:00,25.4,120.2,995,18,10,西南西,100,0,NULL,
55843,201008,2010/8/31 12:00:00,25.4,120.3,995,18,10,西南西,100,0,NULL,
55841,201008,2010/8/31 11:00:00,25.4,120.4,995,18,10,西南西,100,0,NULL,
55838,201008,2010/8/31 10:00:00,25.5,120.5,995,18,10,西南西,100,0,NULL,
55836,201008,2010/8/31 9:00:00,25.5,120.8,995,18,10,西南西,100,0,NULL,
55833,201008,2010/8/31 8:00:00,25.5,121,995,18,10,西南西,100,0,NULL,
55830,201008,2010/8/31 7:00:00,25.5,121.1,995,18,10,西南西,100,0,NULL,
55832,201008,2010/8/31 6:00:00,25.5,121.2,995,18,10,西南西,100,0,NULL,
55828,201008,2010/8/31 5:00:00,25.6,121.3,995,18,10,西,100,0,NULL,
55824,201008,2010/8/31 4:00:00,25.6,121.3,995,18,10,西,100,0,NULL,
55822,201008,2010/8/31 3:00:00,25.6,121.4,995,18,10,西南西,100,0,NULL,
55820,201008,2010/8/31 2:00:00,25.7,121.5,995,18,10,西,100,0,NULL,
55817,201008,2010/8/31 1:00:00,25.8,121.7,996,18,7,西,100,0,NULL,
55815,201008,2010/8/31,25.8,121.8,996,18,7,西,100,0,NULL,
55814,201008,2010/8/30 23:00:00,25.8,122.2,996,18,7,西,100,0,NULL,
55811,201008,2010/8/30 22:00:00,25.8,122.5,996,18,5,西,100,0,NULL,
55809,201008,2010/8/30 21:00:00,25.9,122.5,996,18,0,NULL,100,0,NULL,
55807,201008,2010/8/30 20:00:00,26.1,122.6,996,18,3,西北西,100,0,NULL,
55804,201008,2010/8/30 19:00:00,26.2,122.7,996,18,5,西北西,100,0,NULL,
55801,201008,2010/8/30 18:00:00,26.2,122.7,996,18,5,西北西,100,0,NULL,
55802,201008,2010/8/30 17:00:00,26.2,122.7,996,18,10,西北西,100,0,NULL,
55803,201008,2010/8/30 14:00:00,26.2,122.7,1000,16,10,西北西,100,0,NULL,
55800,201008,2010/8/30 11:00:00,26.2,122.8,1000,16,15,西北西,100,0,NULL,
55945,201007,2010/9/2 14:00:00,39.3,129.7,990,20,40,东北东,200,50,NULL,
55941,201007,2010/9/2 11:00:00,39.1,128.6,990,23,35,东北东,200,50,NULL,
55937,201007,2010/9/2 8:00:00,37.8,126.7,975,33,30,东北,200,50,NULL,
55932,201007,2010/9/2 5:00:00,37.2,126.2,975,33,30,东北,200,50,NULL,
55930,201007,2010/9/2 4:00:00,36.8,126,975,33,30,东北,200,80,NULL,
55928,201007,2010/9/2 3:00:00,36.6,125.9,975,33,35,东北,200,80,NULL,
55926,201007,2010/9/2 2:00:00,36.5,125.7,975,33,35,东北,200,80,NULL,
55925,201007,2010/9/2 1:00:00,36.3,125.3,975,33,35,东北,230,80,NULL,
55923,201007,2010/9/2,35.9,125.1,972,35,35,东北,230,80,NULL,
55921,201007,2010/9/1 23:00:00,35.6,125,972,35,35,东北,230,80,NULL,
55919,201007,2010/9/1 22:00:00,35.1,124.8,960,40,35,东北,230,80,NULL,
55917,201007,2010/9/1 21:00:00,34.4,124.8,960,40,35,东北,230,80,NULL,
55914,201007,2010/9/1 20:00:00,34.3,124.7,960,40,35,北北东,230,80,NULL,
55913,201007,2010/9/1 19:00:00,34.1,124.6,960,40,35,北北东,250,100,NULL,
55910,201007,2010/9/1 18:00:00,33.6,124.7,955,45,35,北北东,250,100,NULL,
55908,201007,2010/9/1 17:00:00,33.2,124.7,955,45,30,北,250,100,NULL,
55907,201007,2010/9/1 16:00:00,33,124.7,955,45,35,北,250,100,NULL,
55905,201007,2010/9/1 15:00:00,32.7,124.6,955,45,35,北,250,100,NULL,
55902,201007,2010/9/1 14:00:00,32.3,124.6,955,45,35,北西北,250,100,NULL,
55901,201007,2010/9/1 13:00:00,32.1,124.7,955,45,30,北,230,100,NULL,
55898,201007,2010/9/1 12:00:00,31.7,124.8,960,40,30,北,230,100,NULL,
55897,201007,2010/9/1 11:00:00,31.3,124.8,960,40,30,北西北,230,100,NULL,
55895,201007,2010/9/1 10:00:00,31,124.9,960,40,30,北西北,230,100,NULL,
55893,201007,2010/9/1 9:00:00,30.7,125.1,960,40,30,北西北,230,100,NULL,
55891,201007,2010/9/1 8:00:00,30.3,125.2,960,40,30,西北,230,100,NULL,
55889,201007,2010/9/1 7:00:00,30.1,125.4,960,40,30,西北,230,80,NULL,
55887,201007,2010/9/1 6:00:00,29.8,125.8,965,38,30,北西北,230,80,NULL,
55884,201007,2010/9/1 5:00:00,29.4,125.8,965,38,30,西北,230,80,NULL,
55882,201007,2010/9/1 4:00:00,29.1,126,965,38,30,西北,230,80,NULL,
55880,201007,2010/9/1 3:00:00,28.9,126,965,38,30,西北,230,80,NULL,
55879,201007,2010/9/1 2:00:00,28.7,126.2,965,38,30,西北,230,80,NULL,
55876,201007,2010/9/1 1:00:00,28.5,126.4,965,38,35,西北,230,80,NULL,
55871,201007,2010/9/1,28.3,126.6,965,38,35,西北,230,80,NULL,
55869,201007,2010/8/31 23:00:00,28.2,126.7,965,38,31,西北,230,80,NULL,
55863,201007,2010/8/31 20:00:00,27.4,127.4,965,38,30,西北,230,80,NULL,
55856,201007,2010/8/31 17:00:00,26.8,128.2,965,38,30,西北,230,100,NULL,
55849,201007,2010/8/31 14:00:00,26.2,128.6,960,40,30,西北,230,100,NULL,
55840,201007,2010/8/31 11:00:00,25.6,129.1,960,40,30,西北,230,100,NULL,
55835,201007,2010/8/31 8:00:00,25.2,129.4,960,40,30,西北,230,100,NULL,
55827,201007,2010/8/31 5:00:00,24.9,129.8,965,38,25,西北,200,80,NULL,
55821,201007,2010/8/31 2:00:00,24.5,130.3,965,38,25,西北,200,80,NULL,
55812,201007,2010/8/30 23:00:00,24,131.2,975,33,20,西北,200,80,NULL,
55806,201007,2010/8/30 20:00:00,23.8,131.4,975,33,16,西北,200,80,NULL,
55797,201007,2010/8/30 17:00:00,23.6,131.5,975,33,15,西北,200,80,NULL,
55793,201007,2010/8/30 14:00:00,23.4,132,980,28,15,西北,160,0,NULL,
55786,201007,2010/8/30 8:00:00,22.9,132.6,990,23,15,西北西,160,0,NULL,
55780,201007,2010/8/30 2:00:00,22.1,134,998,18,15,西北,160,0,NULL,
55774,201007,2010/8/29 20:00:00,21.3,134.7,998,18,20,西北,100,0,NULL,
55775,201007,2010/8/29 14:00:00,21.1,135.4,1002,16,0,NULL,0,0,NULL,
55956,201006,2010/9/3 5:00:00,23.7,114.1,997,15,0,NULL,150,0,NULL,
55955,201006,2010/9/3 2:00:00,23.7,114.4,995,16,10,西,150,0,NULL,
55954,201006,2010/9/2 23:00:00,23.9,114.8,995,17,10,西,150,0,NULL,
55953,201006,2010/9/2 22:00:00,23.9,115,995,18,10,西,150,0,NULL,
55952,201006,2010/9/2 21:00:00,23.9,115.1,995,18,15,西南西,150,0,NULL,
55951,201006,2010/9/2 20:00:00,24,115.2,995,18,15,西,150,0,NULL,
55950,201006,2010/9/2 19:00:00,24,115.4,995,18,15,西,150,0,NULL,
55949,201006,2010/9/2 18:00:00,24.1,115.5,995,18,20,西,150,0,NULL,
55948,201006,2010/9/2 17:00:00,24.1,115.7,995,18,20,西,150,0,NULL,
55947,201006,2010/9/2 16:00:00,24.1,115.9,995,18,20,西,150,0,NULL,
55946,201006,2010/9/2 15:00:00,24.2,116,995,18,20,西北西,150,0,NULL,
55944,201006,2010/9/2 14:00:00,24.2,116.3,995,18,20,西北西,150,0,NULL,
55943,201006,2010/9/2 13:00:00,24,116.5,990,20,15,西,150,0,NULL,
55942,201006,2010/9/2 12:00:00,24,116.6,990,20,20,西,150,0,NULL,
55940,201006,2010/9/2 11:00:00,23.9,116.8,990,20,15,西,150,0,NULL,
55939,201006,2010/9/2 10:00:00,23.9,117,990,20,20,西北西,150,0,NULL,
55938,201006,2010/9/2 9:00:00,23.9,117.2,990,20,20,西北西,150,0,NULL,
55936,201006,2010/9/2 8:00:00,23.9,117.5,990,23,15,西北西,150,0,NULL,
55935,201006,2010/9/2 7:00:00,23.8,117.6,990,23,15,西北西,150,0,NULL,
55934,201006,2010/9/2 6:00:00,23.8,117.8,990,23,16,西北西,150,0,NULL,
55933,201006,2010/9/2 5:00:00,23.7,118,990,23,13,西北西,150,0,NULL,
55931,201006,2010/9/2 4:00:00,23.6,118.1,990,23,15,西北西,150,0,NULL,
55929,201006,2010/9/2 3:00:00,23.6,118.3,990,23,15,西北,150,0,NULL,
55927,201006,2010/9/2 2:00:00,23.6,118.4,990,23,15,西北,150,0,NULL,
55924,201006,2010/9/2 1:00:00,23.5,118.5,990,23,15,西北,180,0,NULL,
55922,201006,2010/9/2,23.4,118.7,985,25,10,西北,180,0,NULL,
55920,201006,2010/9/1 23:00:00,23.3,118.8,985,25,10,西北,180,0,NULL,
55918,201006,2010/9/1 22:00:00,23.2,118.8,982,28,10,西北,200,0,NULL,
55916,201006,2010/9/1 21:00:00,23.2,118.8,982,28,10,西北,200,0,NULL,
55915,201006,2010/9/1 20:00:00,23.1,118.9,982,28,10,西北,200,0,NULL,
55912,201006,2010/9/1 19:00:00,23,119,980,30,10,西北,250,50,NULL,
55911,201006,2010/9/1 18:00:00,23,119,980,30,10,西北,250,50,NULL,
55909,201006,2010/9/1 17:00:00,23.1,119,980,30,10,西北,250,50,NULL,
55906,201006,2010/9/1 16:00:00,23.1,119.1,985,25,10,北西北,200,0,NULL,
55904,201006,2010/9/1 15:00:00,23.1,119.2,985,25,10,北西北,200,0,NULL,
55903,201006,2010/9/1 14:00:00,23,119.2,985,25,10,北西北,200,0,NULL,
55900,201006,2010/9/1 13:00:00,22.9,119.2,990,23,10,北西北,200,0,NULL,
55899,201006,2010/9/1 12:00:00,22.8,119.3,990,23,10,北西北,200,0,NULL,
55896,201006,2010/9/1 11:00:00,22.7,119.4,990,23,10,北西北,200,0,NULL,
55894,201006,2010/9/1 10:00:00,22.6,119.4,990,23,10,北,200,0,NULL,
55892,201006,2010/9/1 9:00:00,22.5,119.5,990,23,10,北,200,0,NULL,
55890,201006,2010/9/1 8:00:00,22.4,119.5,990,23,15,北,200,0,NULL,
55888,201006,2010/9/1 7:00:00,22.2,119.5,990,23,10,北,220,0,NULL,
55886,201006,2010/9/1 6:00:00,21.9,119.7,990,23,10,北,220,0,NULL,
55885,201006,2010/9/1 5:00:00,21.8,119.7,990,23,12,西北,220,0,NULL,
55883,201006,2010/9/1 4:00:00,21.6,119.7,990,23,10,北,220,0,NULL,
55881,201006,2010/9/1 3:00:00,21.5,119.7,990,23,10,东北,220,0,NULL,
55877,201006,2010/9/1 2:00:00,21.5,119.6,990,23,15,东北,220,0,NULL,
55875,201006,2010/9/1 1:00:00,21.3,119.5,990,23,10,东北,220,0,NULL,
55873,201006,2010/9/1,21,119.5,990,23,10,东北,200,0,NULL,
55870,201006,2010/8/31 23:00:00,20.8,119.4,990,23,0,NULL,200,0,NULL,
55867,201006,2010/8/31 22:00:00,20.8,119.4,990,23,10,东北,200,0,NULL,
55865,201006,2010/8/31 21:00:00,20.7,119.2,985,25,10,东北,200,0,NULL,
55862,201006,2010/8/31 20:00:00,20.6,119.1,985,25,10,东北,200,0,NULL,
55859,201006,2010/8/31 19:00:00,20.5,119,985,25,5,东北,200,0,NULL,
55858,201006,2010/8/31 18:00:00,20.5,118.7,985,25,5,东北,200,0,NULL,
55854,201006,2010/8/31 17:00:00,20.5,118.4,985,25,5,东北东,200,0,NULL,
55853,201006,2010/8/31 16:00:00,20.5,118,985,25,5,东,200,0,NULL,
55851,201006,2010/8/31 15:00:00,20.5,117.8,985,25,5,东,200,0,NULL,
55847,201006,2010/8/31 14:00:00,20.6,117.8,985,25,5,东,200,0,NULL,
55846,201006,2010/8/31 13:00:00,20.7,117.7,990,23,5,东,200,0,NULL,
55844,201006,2010/8/31 12:00:00,20.8,117.5,990,23,5,东,200,0,NULL,
55842,201006,2010/8/31 11:00:00,20.8,117.2,990,23,5,东,200,0,NULL,
55839,201006,2010/8/31 10:00:00,20.9,116.9,990,23,5,东北东,200,0,NULL,
55837,201006,2010/8/31 9:00:00,20.9,116.8,990,23,5,东北东,200,0,NULL,
55834,201006,2010/8/31 8:00:00,20.9,116.7,990,23,5,东北东,200,0,NULL,
55831,201006,2010/8/31 7:00:00,20.9,116.7,990,23,5,东北东,200,0,NULL,
55829,201006,2010/8/31 6:00:00,20.9,116.6,990,23,5,东北东,200,0,NULL,
55826,201006,2010/8/31 5:00:00,20.9,116.6,990,23,5,东北东,200,0,NULL,
55825,201006,2010/8/31 4:00:00,20.9,116.7,990,23,5,西,200,0,NULL,
55823,201006,2010/8/31 3:00:00,20.9,117,990,23,5,东,200,0,NULL,
55819,201006,2010/8/31 2:00:00,20.9,117,985,25,5,东北东,200,0,NULL,
55818,201006,2010/8/31 1:00:00,21.1,117,980,30,5,东,230,50,NULL,
55816,201006,2010/8/31,21.1,117,980,30,5,东,230,50,NULL,
55813,201006,2010/8/30 23:00:00,21.1,117,980,30,5,东,230,50,NULL,
55810,201006,2010/8/30 22:00:00,21.1,117,980,30,3,东北,230,50,NULL,
55808,201006,2010/8/30 21:00:00,21.1,117,980,30,3,东北,230,50,NULL,
55805,201006,2010/8/30 20:00:00,21.1,116.9,980,30,3,东北,230,50,NULL,
55799,201006,2010/8/30 19:00:00,21.1,116.9,982,28,3,东北,200,50,NULL,
55798,201006,2010/8/30 18:00:00,21.1,116.8,982,28,3,东北,200,50,NULL,
55796,201006,2010/8/30 17:00:00,21.1,116.8,982,28,3,东北,200,50,NULL,
55795,201006,2010/8/30 16:00:00,21,116.8,985,25,3,东北,150,0,NULL,
55794,201006,2010/8/30 15:00:00,21,116.8,985,25,3,东北,150,0,NULL,
55792,201006,2010/8/30 14:00:00,21,116.8,992,23,5,东北东,150,0,NULL,
55791,201006,2010/8/30 13:00:00,20.9,116.6,992,23,3,东北,150,0,NULL,
55790,201006,2010/8/30 12:00:00,20.9,116.5,992,23,3,东北,150,0,NULL,
55789,201006,2010/8/30 11:00:00,20.9,116.4,992,23,3,东北,150,0,NULL,
55788,201006,2010/8/30 10:00:00,20.9,116.3,992,23,3,东北,150,0,NULL,
55787,201006,2010/8/30 9:00:00,20.9,116.3,992,23,0,NULL,150,0,NULL,
55785,201006,2010/8/30 8:00:00,20.9,116.3,996,20,3,东北,150,0,NULL,
55784,201006,2010/8/30 7:00:00,20.8,116.3,996,20,3,东北,150,0,NULL,
55783,201006,2010/8/30 6:00:00,20.8,116.3,996,20,3,东,150,0,NULL,
55782,201006,2010/8/30 5:00:00,20.8,116.3,996,20,3,东,150,0,NULL,
55781,201006,2010/8/30 4:00:00,20.8,116.3,996,20,3,东,150,0,NULL,
55779,201006,2010/8/30 3:00:00,20.8,116.3,996,20,3,东,150,0,NULL,
